id,correios_code,fnde_code,ibge_code,inss_code,siafi_code,name,state_id
3132,73741,432990,4319711,19414,5997,São Valentim do Sul,21
3133,73768,433210,4319737,19415,6075,São Valério do Sul,21
3134,73776,431975,4319752,19335,7293,São Vendelino,21
3135,73784,431980,4319802,19088,8675,São Vicente do Sul,21
3136,73792,431990,4319901,19199,8899,Sapiranga,21
3137,73806,432000,4320008,19200,8901,Sapucaia do Sul,21
3138,73814,432010,4320107,19201,8903,Sarandi,21
3139,73822,432020,4320206,19202,8905,Seberi,21
3140,73857,432023,4320230,19318,7335,Sede Nova,21
3141,73865,432026,4320263,19319,7317,Segredo,21
3142,73890,432030,4320305,19203,8907,Selbach,21
3143,72664,432032,4320321,19461,1012,Senador Salgado Filho,21
3144,74810,433070,4320354,19416,5781,Sentinela do Sul,21
3145,73911,432040,4320404,19204,8909,Serafina Corrêa,21
3146,73920,432530,4320453,19417,6035,Sério,21
3147,73954,432050,4320503,19205,8911,Sertão,21
3148,73962,432470,4320552,19418,5761,Sertão Santana,21
3149,73997,432057,4320578,19462,1014,Sete de Setembro,21
3150,74020,432060,4320602,19206,8913,Severiano de Almeida,21
3151,74047,432065,4320651,19320,7315,Silveira Martins,21
3152,74055,433300,4320677,19419,5767,Sinimbu,21
3153,74080,432070,4320701,19208,8917,Sobradinho,21
3154,74098,432080,4320800,19209,8919,Soledade,21
3155,74128,432085,4320859,19463,1016,Tabaí,21
3156,74209,432090,4320909,19210,8921,Tapejara,21
3157,74217,432100,4321006,19211,8923,Tapera,21
3158,74233,432110,4321105,19212,8925,Tapes,21
3159,74241,432120,4321204,19213,8927,Taquara,21
3160,74268,432130,4321303,19214,8929,Taquari,21
3161,74250,432132,4321329,19321,7313,Taquaruçu do Sul,21
3162,74284,432135,4321352,19241,8971,Tavares,21
3163,74292,432140,4321402,19215,8931,Tenente Portela,21
3164,74306,432143,4321436,19322,7333,Terra de Areia,21
3165,74322,432145,4321451,19235,9821,Teutônia,21
3167,74365,433080,4321477,19420,6077,Tiradentes do Sul,21
3168,74373,433410,4321493,19464,1018,Toropi,21
3169,74403,432150,4321501,19216,8933,Torres,21
3170,74438,432160,4321600,19217,8935,Tramandaí,21
3171,74446,433220,4321626,19421,6037,Travesseiro,21
3172,74462,432163,4321634,19323,7331,Três Arroios,21
3173,74489,432166,4321667,19324,7329,Três Cachoeiras,21
3174,74497,432170,4321709,19218,8937,Três Coroas,21
3175,74500,432180,4321808,19219,8939,Três de Maio,21
3176,74519,433280,4321832,19422,5777,Três Forquilhas,21
3177,74527,432185,4321857,19325,7327,Três Palmeiras,21
3178,74535,432190,4321907,19220,8941,Três Passos,21
3179,74551,432195,4321956,19326,7325,Trindade do Sul,21
3181,74594,432210,4322103,19222,8945,Tucunduva,21
3182,74616,432215,4322152,19327,7323,Tunas,21
3183,74624,433100,4322186,19423,5979,Tupanci do Sul,21
3184,74632,432220,4322202,19223,8947,Tupanciretã,21
3185,74659,432225,4322251,19328,7321,Tupandi,21
3186,74675,432230,4322301,19224,8949,Tuparendi,21
3188,74713,432234,4322343,19466,1022,Ubiretama,21
3189,72141,432780,4322350,19424,5999,União da Serra,21
3190,74730,433470,4322376,19467,1024,Unistalda,21
3191,74748,432240,4322400,19225,8951,Uruguaiana,21
3192,74764,432250,4322509,19226,8953,Vacaria,21
3193,74578,432400,4322533,19425,5769,Vale do Sol,21
3194,97268,432670,4322541,19426,6049,Vale Real,21
3195,70831,433530,4322525,19468,1026,Vale Verde,21
3196,74802,432255,4322558,19329,7319,Vanini,21
3197,74829,432260,4322608,19227,8955,Venâncio Aires,21
3198,74837,432270,4322707,19228,8957,Vera Cruz,21
3199,74853,432280,4322806,19229,8959,Veranópolis,21
3200,74861,432285,4322855,19469,1028,Vespasiano Correa,21
3201,74870,432290,4322905,19230,8961,Viadutos,21
3202,74888,432300,4323002,19231,8963,Viamão,21
3203,74896,432310,4323101,19232,8965,Vicente Dutra,21
3204,74900,432320,4323200,19233,8969,Victor Graeff,21
3205,74942,432330,4323309,19330,7311,Vila Flores,21
3206,68349,433630,4323358,19470,1030,Vila Lângaro,21
3207,70661,432340,4323408,19331,7309,Vila Maria,21
3211,75060,432370,4323705,19334,7303,Vista Gaúcha,21
3212,75086,433090,4323754,19428,6053,Vitória das Missões,21
3215,80322,350010,3500105,21001,6101,Adamantina,24
3216,80330,350020,3500204,21002,6103,Adolfo,24
3217,80365,350030,3500303,21003,6105,Aguaí,24
3218,80373,350040,3500402,21004,6107,Águas da Prata,24
3219,80381,350050,3500501,21005,6109,Águas de Lindóia,24
3220,80390,350055,3500550,21460,7019,Águas de Santa Bárbara,24
3221,80403,350060,3500600,21006,6111,Águas de São Pedro,24
3222,80411,350070,3500709,21007,6113,Agudos,24
3223,80446,355810,3500758,21586,2995,Alambari,24
3224,80489,350080,3500808,21008,6115,Alfredo Marcondes,24
3225,80497,350090,3500907,21009,6117,Altair,24
3226,80500,350100,3501004,21010,6119,Altinópolis,24
3227,80519,350110,3501103,21011,6121,Alto Alegre,24
3228,80535,356080,3501152,21587,3065,Alumínio,24
3229,80543,350120,3501202,21012,6123,Álvares Florence,24
3230,80551,350130,3501301,21013,6125,Álvares Machado,24
3231,80560,350140,3501400,21014,6127,Álvaro de Carvalho,24
3232,80578,350150,3501509,21015,6129,Alvinlândia,24
3233,80616,350160,3501608,21016,6131,Americana,24
135,23140,210570,2105708,9057,813,Lago da Pedra,10
3234,80624,350170,3501707,21017,6133,Américo Brasiliense,24
3235,80632,350180,3501806,21018,6135,Américo de Campos,24
3236,80640,350190,3501905,21019,6137,Amparo,24
3237,80667,350200,3502002,21020,6139,Analândia,24
3238,80691,350210,3502101,21021,6141,Andradina,24
3239,80705,350220,3502200,21022,6143,Angatuba,24
3240,80713,350230,3502309,21023,6145,Anhembi,24
3241,80721,350240,3502408,21024,6147,Anhumas,24
3242,80730,350250,3502507,21025,6149,Aparecida,24
3243,80748,350260,3502606,21026,6151,Aparecida d`Oeste,24
3244,80772,350270,3502705,21027,6153,Apiaí,24
3245,80810,356020,3502754,21589,3067,Araçariguama,24
3246,80829,350280,3502804,21028,6155,Araçatuba,24
3247,80837,350290,3502903,21029,6157,Araçoiaba da Serra,24
3248,80845,350300,3503000,21030,6159,Aramina,24
3249,80853,350310,3503109,21031,6161,Arandu,24
3250,80861,356270,3503158,21588,2991,Arapeí,24
3251,80870,350320,3503208,21032,6163,Araraquara,24
3252,80888,350330,3503307,21033,6165,Araras,24
3254,80926,350340,3503406,21034,6167,Arealva,24
3255,80934,350350,3503505,21035,6169,Areias,24
3256,80942,350360,3503604,21036,6171,Areiópolis,24
3257,80950,350370,3503703,21037,6173,Ariranha,24
3258,80985,350380,3503802,21038,6175,Artur Nogueira,24
3259,80993,350390,3503901,21039,6177,Arujá,24
3260,81000,355970,3503950,21590,2981,Aspásia,24
3261,81019,350400,3504008,21040,6179,Assis,24
3262,81035,350410,3504107,21041,6181,Atibaia,24
3263,81051,350420,3504206,21042,6183,Auriflama,24
3264,81060,350430,3504305,21043,6185,Avaí,24
3265,81078,350440,3504404,21044,6187,Avanhandava,24
3266,81086,350450,3504503,21045,6189,Avaré,24
3267,81124,350460,3504602,21046,6191,Bady Bassitt,24
3268,81175,350470,3504701,21047,6193,Balbinos,24
3269,81183,350480,3504800,21048,6195,Bálsamo,24
3270,81191,350490,3504909,21049,6197,Bananal,24
3271,81221,350500,3505005,21051,6201,Barão de Antonina,24
3272,81230,350510,3505104,21050,6199,Barbosa,24
3273,81248,350520,3505203,21052,6203,Bariri,24
3274,81256,350530,3505302,21053,6205,Barra Bonita,24
3275,81264,356280,3505351,21591,2997,Barra do Chapéu,24
3276,81272,350540,3505401,21054,6207,Barra do Turvo,24
3277,81302,350550,3505500,21055,6209,Barretos,24
3278,81310,350560,3505609,21056,6211,Barrinha,24
3279,81329,350570,3505708,21057,6213,Barueri,24
3280,81337,350580,3505807,21058,6215,Bastos,24
3281,81345,350590,3505906,21059,6217,Batatais,24
3282,81370,350600,3506003,21060,6219,Bauru,24
3283,81388,350610,3506102,21061,6221,Bebedouro,24
3284,81418,350620,3506201,21062,6223,Bento de Abreu,24
3285,81426,350630,3506300,21063,6225,Bernardino de Campos,24
3286,81434,355990,3506359,21592,2965,Bertioga,24
3287,81442,350640,3506409,21064,6227,Bilac,24
3288,81450,350650,3506508,21065,6229,Birigui,24
3290,81485,350670,3506706,21067,6233,Boa Esperança do Sul,24
3291,81515,350680,3506805,21068,6235,Bocaina,24
3292,81523,350690,3506904,21069,6237,Bofete,24
3293,81531,350700,3507001,21070,6239,Boituva,24
3294,81558,350710,3507100,21071,6241,Bom Jesus dos Perdões,24
3295,91316,356180,3507159,21593,3059,Bom Sucesso de Itararé,24
3296,81574,350720,3507209,21072,6243,Borá,24
3297,81582,350730,3507308,21073,6245,Boracéia,24
3298,81590,350740,3507407,21074,6247,Borborema,24
3299,81604,356290,3507456,21575,7247,Borebi,24
3300,81639,350750,3507506,21075,6249,Botucatu,24
3301,81655,350760,3507605,21076,6251,Bragança Paulista,24
3302,81680,350770,3507704,21078,6255,Braúna,24
3303,81698,350775,3507753,21629,792,Brejo Alegre,24
3305,81728,350790,3507902,21080,6259,Brotas,24
3306,81744,350800,3508009,21081,6261,Buri,24
3307,81752,350810,3508108,21082,6263,Buritama,24
3308,81760,350820,3508207,21083,6265,Buritizal,24
3309,81779,350830,3508306,21084,6267,Cabrália Paulista,24
3310,81787,350840,3508405,21085,6269,Cabreúva,24
3311,81795,350850,3508504,21086,6271,Caçapava,24
3312,81817,350860,3508603,21087,6273,Cachoeira Paulista,24
3313,81825,350870,3508702,21088,6275,Caconde,24
3315,81850,350890,3508900,21090,6279,Caiabu,24
3316,81868,350900,3509007,21091,6281,Caieiras,24
3317,81876,350910,3509106,21092,6283,Caiuá,24
3318,81884,350920,3509205,21093,6285,Cajamar,24
3319,81892,356060,3509254,21594,2967,Cajati,24
3320,81906,350930,3509304,21094,6287,Cajobi,24
3321,81914,350940,3509403,21095,6289,Cajuru,24
3322,81965,356160,3509452,21595,2999,Campina do Monte Alegre,24
3323,81990,350950,3509502,21096,6291,Campinas,24
3324,82007,350960,3509601,21097,6293,Campo Limpo Paulista,24
3325,82023,350970,3509700,21098,6295,Campos do Jordão,24
3326,82031,350980,3509809,21099,6297,Campos Novos Paulista,24
3327,82040,350990,3509908,21100,6299,Cananéia,24
3328,82058,356420,3509957,21630,794,Canas,24
3329,82074,351000,3510005,21101,6301,Cândido Mota,24
3330,82082,351010,3510104,21102,6303,Cândido Rodrigues,24
3335,82163,351050,3510500,21106,6311,Caraguatatuba,24
3336,82171,351060,3510609,21107,6313,Carapicuíba,24
3337,82198,351070,3510708,21108,6315,Cardoso,24
3338,82201,351080,3510807,21109,6317,Casa Branca,24
3340,82228,351100,3511003,21111,6321,Castilho,24
3341,82236,351110,3511102,21112,6323,Catanduva,24
3342,82244,351120,3511201,21113,6325,Catiguá,24
3343,82279,351130,3511300,21114,6327,Cedral,24
3344,82287,351140,3511409,21115,6329,Cerqueira César,24
3345,82295,351150,3511508,21116,6331,Cerquilho,24
3346,82317,351160,3511607,21117,6333,Cesário Lange,24
3347,82333,351170,3511706,21118,6335,Charqueada,24
3348,82341,355720,3557204,21119,6337,Chavantes,24
3349,82376,351190,3511904,21120,6339,Clementina,24
3350,82384,351200,3512001,21121,6341,Colina,24
3351,82392,351210,3512100,21122,6343,Colômbia,24
3352,82414,351220,3512209,21123,6345,Conchal,24
3353,82422,351230,3512308,21124,6347,Conchas,24
3354,82430,351240,3512407,21125,6349,Cordeirópolis,24
3355,82449,351250,3512506,21126,6351,Coroados,24
3356,82465,351260,3512605,21127,6353,Coronel Macedo,24
3357,82490,351270,3512704,21128,6355,Corumbataí,24
3358,82503,351280,3512803,21129,6357,Cosmópolis,24
3359,82511,351290,3512902,21130,6359,Cosmorama,24
3360,82538,351300,3513009,21131,6361,Cotia,24
3361,82546,351310,3513108,21132,6363,Cravinhos,24
3362,82554,351320,3513207,21133,6365,Cristais Paulista,24
3363,82570,351330,3513306,21134,6367,Cruzália,24
3364,82589,351340,3513405,21135,6369,Cruzeiro,24
3365,82597,351350,3513504,21136,6371,Cubatão,24
3366,82619,351360,3513603,21137,6373,Cunha,24
3367,82643,351370,3513702,21138,6375,Descalvado,24
3368,82651,351380,3513801,21139,6377,Diadema,24
3369,82660,356300,3513850,21576,7249,Dirce Reis,24
3370,82686,351390,3513900,21140,6379,Divinolândia,24
3371,82694,351400,3514007,21141,6381,Dobrada,24
3372,82708,351410,3514106,21142,6383,Dois Córregos,24
3373,82716,351420,3514205,21143,6385,Dolcinópolis,24
3374,82732,351430,3514304,21144,6387,Dourado,24
3375,82740,351440,3514403,21145,6389,Dracena,24
3376,82759,351450,3514502,21146,6391,Duartina,24
3377,82775,351460,3514601,21147,6393,Dumont,24
3378,82791,351470,3514700,21148,6395,Echaporã,24
3379,82813,351480,3514809,21149,6397,Eldorado,24
3380,82830,351490,3514908,21150,6399,Elias Fausto,24
3381,82848,355940,3514924,21597,2975,Elisiário,24
3382,82856,355780,3514957,21578,7251,Embaúba,24
3383,82864,351500,3515004,21151,6401,Embu,24
3385,82880,356150,3515129,21598,2961,Emilianópolis,24
3386,82910,356070,3515152,21599,2949,Engenheiro Coelho,24
3387,82970,351518,3515186,21383,6865,Espírito Santo do Pinhal,24
3388,82988,355760,3515194,21577,7253,Espírito Santo do Turvo,24
3389,82996,355750,3557303,21600,2959,Estiva Gerbi,24
3390,83011,351520,3515202,21153,6405,Estrela d`Oeste,24
3391,83020,351530,3515301,21154,6407,Estrela do Norte,24
3392,83038,355980,3515350,21579,7255,Euclides da Cunha Paulista,24
3393,83054,351540,3515400,21155,6409,Fartura,24
3394,83089,351560,3515608,21157,6413,Fernando Prestes,24
3395,83097,351550,3515509,21156,6411,Fernandópolis,24
3396,83100,351565,3515657,21631,796,Fernão,24
3397,83119,351570,3515707,21158,6415,Ferraz de Vasconcelos,24
3398,83127,351580,3515806,21159,6417,Flora Rica,24
3399,83135,351590,3515905,21160,6419,Floreal,24
3400,83160,351610,3516101,21162,6423,Florínia,24
3401,83151,351600,3516002,21161,6421,Flórida Paulista,24
3402,83178,351620,3516200,21163,6425,Franca,24
3403,83186,351630,3516309,21164,6427,Francisco Morato,24
3404,83194,351640,3516408,21165,6429,Franco da Rocha,24
3405,83216,351650,3516507,21166,6431,Gabriel Monteiro,24
3406,83224,351660,3516606,21167,6433,Gália,24
3407,83232,351670,3516705,21168,6435,Garça,24
3408,83259,351680,3516804,21169,6437,Gastão Vidigal,24
3409,83267,356410,3516853,21632,798,Gavião Peixoto,24
3410,83275,351690,3516903,21170,6439,General Salgado,24
3411,83283,351700,3517000,21171,6441,Getulina,24
3412,83291,351710,3517109,21172,6443,Glicério,24
3413,83348,351720,3517208,21173,6445,Guaiçara,24
3414,83356,351730,3517307,21174,6447,Guaimbê,24
3415,83364,351740,3517406,21175,6449,Guaíra,24
3416,83380,351750,3517505,21176,6451,Guapiaçu,24
3417,83399,351760,3517604,21177,6453,Guapiara,24
3418,83410,351770,3517703,21178,6455,Guará,24
3419,83429,351780,3517802,21179,6457,Guaraçaí,24
3420,83437,351790,3517901,21180,6459,Guaraci,24
3421,83453,351800,3518008,21181,6461,Guarani d`Oeste,24
3422,83461,351810,3518107,21182,6463,Guarantã,24
3423,83496,351820,3518206,21183,6465,Guararapes,24
3424,83500,351830,3518305,21184,6467,Guararema,24
3425,83518,351840,3518404,21185,6469,Guaratinguetá,24
3426,83526,351850,3518503,21186,6471,Guareí,24
3427,83534,351860,3518602,21187,6473,Guariba,24
3428,83577,351870,3518701,21188,6475,Guarujá,24
3429,83585,351880,3518800,21189,6477,Guarulhos,24
3430,87106,355790,3518859,21580,7257,Guatapará,24
3431,83593,351890,3518909,21190,6479,Guzolândia,24
3432,83607,351900,3519006,21191,6481,Herculândia,24
3433,83615,356000,3519055,21601,2953,Holambra,24
3434,83631,355730,3519071,21602,2951,Hortolândia,24
3435,83640,351910,3519105,21192,6483,Iacanga,24
3436,83658,351920,3519204,21193,6485,Iacri,24
3438,83674,351930,3519303,21194,6487,Ibaté,24
3439,83690,351940,3519402,21195,6489,Ibirá,24
3440,83704,351950,3519501,21196,6491,Ibirarema,24
3441,83712,351960,3519600,21197,6493,Ibitinga,24
3442,83755,351970,3519709,21198,6495,Ibiúna,24
3443,83763,351980,3519808,21199,6497,Icém,24
3444,83780,351990,3519907,21200,6499,Iepê,24
3445,83801,352000,3520004,21201,6501,Igaraçu do Tietê,24
3446,83828,352010,3520103,21202,6503,Igarapava,24
3447,83836,352020,3520202,21203,6505,Igaratá,24
3448,83844,352030,3520301,21204,6507,Iguape,24
3449,96300,356310,3520426,21620,2969,Ilha Comprida,24
3450,83860,356100,3520442,21603,2943,Ilha Solteira,24
3451,83879,352040,3520400,21205,6509,Ilhabela,24
3452,83895,352050,3520509,21206,6511,Indaiatuba,24
3453,83909,352060,3520608,21207,6513,Indiana,24
3454,83917,352070,3520707,21208,6515,Indiaporã,24
3458,83968,352110,3521101,21212,6523,Ipeúna,24
3459,83976,356400,3521150,21633,800,Ipiguá,24
3460,83984,352120,3521200,21213,6525,Iporanga,24
3461,83992,352130,3521309,21214,6527,Ipuã,24
3462,84000,352140,3521408,21215,6529,Iracemápolis,24
3463,84026,352150,3521507,21216,6531,Irapuã,24
3464,84034,352160,3521606,21217,6533,Irapuru,24
3466,84050,352180,3521804,21219,6537,Itaí,24
3467,84093,352190,3521903,21220,6539,Itajobi,24
3468,84107,352200,3522000,21221,6541,Itaju,24
3469,84115,352210,3522109,21222,6543,Itanhaém,24
3470,84123,355860,3522158,21604,3053,Itaóca,24
3471,84131,352220,3522208,21223,6545,Itapecerica da Serra,24
3472,84140,352230,3522307,21224,6547,Itapetininga,24
3473,84166,352240,3522406,21225,6549,Itapeva,24
3474,84174,352250,3522505,21226,6551,Itapevi,24
3475,84182,352260,3522604,21227,6553,Itapira,24
3476,84190,356210,3522653,21621,3055,Itapirapuã Paulista,24
3477,84204,352270,3522703,21228,6555,Itápolis,24
3478,84212,352280,3522802,21229,6557,Itaporanga,24
3479,84220,352290,3522901,21230,6559,Itapuí,24
3480,84239,352300,3523008,21231,6561,Itapura,24
3481,84247,352310,3523107,21232,6563,Itaquaquecetuba,24
3482,84271,352320,3523206,21233,6565,Itararé,24
3483,84280,352330,3523305,21234,6567,Itariri,24
3484,84298,352340,3523404,21235,6569,Itatiba,24
3485,84301,352350,3523503,21236,6571,Itatinga,24
3486,84310,352360,3523602,21237,6573,Itirapina,24
3487,84328,352370,3523701,21238,6575,Itirapuã,24
3488,84336,352380,3523800,21239,6577,Itobi,24
3489,84352,352390,3523909,21240,6579,Itu,24
3490,84360,352400,3524006,21241,6581,Itupeva,24
3491,84379,352410,3524105,21242,6583,Ituverava,24
3492,84395,352420,3524204,21243,6585,Jaborandi,24
3493,84409,352430,3524303,21244,6587,Jaboticabal,24
3494,84417,352440,3524402,21245,6589,Jacareí,24
3495,84425,352450,3524501,21246,6591,Jaci,24
3496,84450,352460,3524600,21247,6593,Jacupiranga,24
3497,84484,352470,3524709,21248,6595,Jaguariúna,24
3498,84492,352480,3524808,21249,6597,Jales,24
3499,84514,352490,3524907,21250,6599,Jambeiro,24
3500,84522,352500,3525003,21251,6601,Jandira,24
3501,84573,352510,3525102,21252,6603,Jardinópolis,24
3502,84581,352520,3525201,21253,6605,Jarinu,24
3503,84603,352530,3525300,21254,6607,Jaú,24
3504,84611,352540,3525409,21255,6609,Jeriquara,24
3505,84620,352550,3525508,21256,6611,Joanópolis,24
3506,84638,352560,3525607,21257,6613,João Ramalho,24
3507,84662,352570,3525706,21258,6615,José Bonifácio,24
3508,84689,352580,3525805,21259,6617,Júlio Mesquita,24
3509,84697,356440,3525854,21634,802,Jumirim,24
3510,84700,352590,3525904,21260,6619,Jundiaí,24
3511,84735,352600,3526001,21261,6621,Junqueirópolis,24
3512,84743,352610,3526100,21262,6623,Juquiá,24
3513,84760,352620,3526209,21263,6625,Juquitiba,24
3514,84840,352630,3526308,21264,6627,Lagoinha,24
3515,84859,352640,3526407,21265,6629,Laranjal Paulista,24
3516,84883,352650,3526506,21266,6631,Lavínia,24
3517,84891,352660,3526605,21267,6633,Lavrinhas,24
3518,84905,352670,3526704,21268,6635,Leme,24
3519,84913,352680,3526803,21269,6637,Lençóis Paulista,24
3520,84921,352690,3526902,21270,6639,Limeira,24
3521,84930,352700,3527009,21271,6641,Lindóia,24
3522,84948,352710,3527108,21272,6643,Lins,24
3523,84964,352720,3527207,21273,6645,Lorena,24
3524,84972,355740,3527256,21622,2937,Lourdes,24
3525,84980,352730,3527306,21274,6647,Louveira,24
3526,84999,352740,3527405,21275,6649,Lucélia,24
3527,85006,352750,3527504,21276,6651,Lucianópolis,24
3528,85014,355900,3527603,21277,6653,Luís Antônio,24
3529,85022,352770,3527702,21278,6655,Luiziânia,24
3530,85030,352780,3527801,21279,6657,Lupércio,24
3531,85057,352790,3527900,21280,6659,Lutécia,24
3532,85065,352800,3528007,21281,6661,Macatuba,24
3533,85073,352810,3528106,21282,6663,Macaubal,24
3534,85081,352820,3528205,21283,6665,Macedônia,24
3535,85103,352830,3528304,21284,6667,Magda,24
3536,85120,352840,3528403,21285,6669,Mairinque,24
3537,85138,352850,3528502,21286,6671,Mairiporã,24
3538,85154,352860,3528601,21287,6673,Manduri,24
3539,85170,352870,3528700,21288,6675,Marabá Paulista,24
3540,85189,352880,3528809,21289,6677,Maracaí,24
3541,85197,356220,3528858,21605,2977,Marapoama,24
3542,85227,352890,3528908,21290,6679,Mariápolis,24
3543,85235,352900,3529005,21291,6681,Marília,24
3544,85243,352910,3529104,21292,6683,Marinópolis,24
3545,85286,352920,3529203,21293,6685,Martinópolis,24
3546,85294,352930,3529302,21294,6687,Matão,24
3548,85316,352950,3529500,21296,6691,Mendonça,24
3549,85324,352960,3529609,21297,6693,Meridiano,24
3550,85332,356200,3529658,21623,2983,Mesópolis,24
3551,85340,352970,3529708,21298,6695,Miguelópolis,24
3552,85359,352980,3529807,21299,6697,Mineiros do Tietê,24
3553,85367,353000,3530003,21301,6701,Mira Estrela,24
3554,85375,352990,3529906,21300,6699,Miracatu,24
3555,85391,353010,3530102,21302,6703,Mirandópolis,24
3556,85405,353020,3530201,21303,6705,Mirante do Paranapanema,24
3557,85413,353030,3530300,21304,6707,Mirassol,24
3558,85421,353040,3530409,21305,6709,Mirassolândia,24
3559,85430,353050,3530508,21306,6711,Mococa,24
5510,21652,171900,1719004,28069,9731,Santa Tereza do Tocantins,27
3563,85472,353090,3530904,21310,6719,Mombuca,24
3564,85480,353100,3531001,21311,6721,Monções,24
3565,85499,353110,3531100,21312,6723,Mongaguá,24
3566,85510,353120,3531209,21313,6725,Monte Alegre do Sul,24
3567,85529,353130,3531308,21314,6727,Monte Alto,24
3568,85537,353140,3531407,21315,6729,Monte Aprazível,24
3569,85545,353150,3531506,21316,6731,Monte Azul Paulista,24
3570,85553,353160,3531605,21317,6733,Monte Castelo,24
3571,85561,353180,3531803,21319,6737,Monte Mor,24
3572,85588,353170,3531704,21318,6735,Monteiro Lobato,24
3573,85600,353190,3531902,21320,6739,Morro Agudo,24
3574,85626,353200,3532009,21321,6741,Morungaba,24
3575,85642,356250,3532058,21583,7263,Motuca,24
3576,85669,353210,3532108,21322,6743,Murutinga do Sul,24
3578,85685,353220,3532207,21323,6745,Narandiba,24
3579,85693,353230,3532306,21324,6747,Natividade da Serra,24
3580,85707,353240,3532405,21325,6749,Nazaré Paulista,24
3582,85723,353260,3532603,21327,6753,Nhandeara,24
3583,85731,353270,3532702,21328,6755,Nipoã,24
3584,85774,353280,3532801,21329,6757,Nova Aliança,24
3585,81973,356320,3532827,21624,3061,Nova Campina,24
3586,85804,355890,3532843,21606,2985,Nova Canaã Paulista,24
3587,85812,353286,3532868,21636,806,Nova Castilho,24
3588,85820,353290,3532900,21330,6759,Nova Europa,24
3589,85839,353300,3533007,21331,6761,Nova Granada,24
3590,85847,353310,3533106,21332,6763,Nova Guataporanga,24
3591,85855,353320,3533205,21333,6765,Nova Independência,24
3592,85871,353330,3533304,21334,6767,Nova Luzitânia,24
3593,85880,353340,3533403,21335,6769,Nova Odessa,24
3594,85910,356330,3533254,21607,2979,Novais,24
3595,85936,353350,3533502,21336,6771,Novo Horizonte,24
3596,85944,353360,3533601,21337,6773,Nuporanga,24
3597,85960,353370,3533700,21338,6775,Ocauçu,24
3598,85979,353380,3533809,21339,6777,Óleo,24
3599,85987,353390,3533908,21340,6779,Olímpia,24
3600,86002,353400,3534005,21341,6781,Onda Verde,24
3601,86010,353410,3534104,21342,6783,Oriente,24
3602,86029,353420,3534203,21343,6785,Orindiúva,24
3603,86037,353430,3534302,21344,6787,Orlândia,24
3604,86045,353440,3534401,21345,6789,Osasco,24
3605,86053,353450,3534500,21346,6791,Oscar Bressane,24
3606,86061,353460,3534609,21347,6793,Osvaldo Cruz,24
3607,86070,353470,3534708,21348,6795,Ourinhos,24
3608,86096,353480,3534807,21349,6797,Ouro Verde,24
3609,105333,356450,3534757,21637,808,Ouroeste,24
3610,86118,353490,3534906,21350,6799,Pacaembu,24
3611,86134,353500,3535002,21351,6801,Palestina,24
3612,86142,353510,3535101,21352,6803,Palmares Paulista,24
3613,86150,353520,3535200,21353,6805,Palmeira d`Oeste,24
3614,86177,353530,3535309,21354,6807,Palmital,24
3616,86193,353550,3535507,21356,6811,Paraguaçu Paulista,24
3617,86207,353560,3535606,21357,6813,Paraibuna,24
3618,86215,353570,3535705,21358,6815,Paraíso,24
3619,86240,353580,3535804,21359,6817,Paranapanema,24
3620,86266,353590,3535903,21360,6819,Paranapuã,24
3621,86274,353600,3536000,21361,6821,Parapuã,24
3622,86282,353610,3536109,21362,6823,Pardinho,24
3624,86312,355930,3536257,21608,2989,Parisi,24
3625,86355,353630,3536307,21364,6827,Patrocínio Paulista,24
3626,86363,353640,3536406,21365,6829,Paulicéia,24
3627,86371,353650,3536505,21366,6831,Paulínia,24
3628,86380,353657,3536570,21638,810,Paulistânia,24
3629,86398,353660,3536604,21367,6833,Paulo de Faria,24
3630,86410,353670,3536703,21368,6835,Pederneiras,24
3631,86428,353680,3536802,21369,6837,Pedra Bela,24
3632,86436,353690,3536901,21370,6839,Pedranópolis,24
3633,86444,353700,3537008,21371,6841,Pedregulho,24
3634,86452,353710,3537107,21372,6843,Pedreira,24
3635,86460,356190,3537156,21609,2963,Pedrinhas Paulista,24
3636,86487,353720,3537206,21373,6845,Pedro de Toledo,24
3637,86495,353730,3537305,21374,6847,Penápolis,24
3638,86509,353740,3537404,21375,6849,Pereira Barreto,24
3639,86517,353750,3537503,21376,6851,Pereiras,24
3640,86525,353760,3537602,21377,6853,Peruíbe,24
3642,86568,353780,3537800,21379,6857,Piedade,24
3643,86576,353790,3537909,21380,6859,Pilar do Sul,24
3644,86584,353800,3538006,21381,6861,Pindamonhangaba,24
3645,86592,353810,3538105,21382,6863,Pindorama,24
3646,86606,353820,3538204,21384,6867,Pinhalzinho,24
3647,86630,353830,3538303,21385,6869,Piquerobi,24
3648,86649,353850,3538501,21386,6871,Piquete,24
3649,86657,353860,3538600,21387,6873,Piracaia,24
3650,86665,353870,3538709,21388,6875,Piracicaba,24
3651,86673,353880,3538808,21389,6877,Piraju,24
3652,86681,353890,3538907,21390,6879,Pirajuí,24
3653,86703,353900,3539004,21391,6881,Pirangi,24
3654,86720,353910,3539103,21392,6883,Pirapora do Bom Jesus,24
3655,86738,353920,3539202,21393,6885,Pirapozinho,24
3656,86746,353930,3539301,21394,6887,Pirassununga,24
3657,86754,353940,3539400,21395,6889,Piratininga,24
3658,86762,353950,3539509,21396,6891,Pitangueiras,24
3659,86770,353960,3539608,21397,6893,Planalto,24
