id,available_balance,retired_balance,blocked_balance,harvest_year,harvest_id,user_id,updated_on,platform_id
23166,0,2,0,2010,128,1608,2024-06-06 16:14:41.287386,3
23174,0,1,0,2010,206,1091,2024-06-07 16:02:51.088257,3
23175,0,4,0,2010,1,1091,2024-06-07 16:02:51.116027,3
23176,0,1,0,2010,56,1091,2024-06-07 16:02:51.126729,3
23177,0,1,0,2010,90,1091,2024-06-07 16:02:51.146677,3
23178,0,1,0,2010,64,1091,2024-06-07 16:02:51.156815,3
23179,0,1,0,2010,61,1091,2024-06-07 16:02:51.166078,3
23180,0,1,0,2010,176,1091,2024-06-07 16:02:51.174631,3
23181,0,1,0,2010,91,1091,2024-06-07 16:02:51.183119,3
23182,0,1,0,2010,149,1091,2024-06-07 16:02:51.191985,3
23183,0,1,0,2010,65,1091,2024-06-07 16:02:51.199918,3
23186,0,1,0,2010,207,2038,2024-06-10 09:30:21.155403,3
23187,0,1,0,2010,191,2038,2024-06-10 09:30:21.175413,3
23189,0,1,0,2010,75,2038,2024-06-10 09:30:21.202301,3
23184,0,8,0,2010,177,2038,2024-06-10 09:30:21.21421,3
23190,0,1,0,2010,41,2038,2024-06-10 09:30:21.223662,3
23188,0,2,0,2010,1,2038,2024-06-10 09:30:21.23307,3
23191,11361,0,0,2010,191,922,2024-06-10 10:01:10.874091,2
23192,500,0,0,2010,191,1489,2024-06-10 10:01:15.855024,2
23193,0,1,0,2010,136,1103,2024-06-11 09:40:11.124411,3
23194,0,1,0,2010,167,1103,2024-06-11 09:40:11.168192,3
23195,0,1,0,2010,42,1103,2024-06-11 09:40:11.201976,3
23196,0,1,0,2010,210,1103,2024-06-11 09:40:11.235681,3
24438,17545,0,0,2010,51,406,2024-11-25 09:08:53.445126,4
23197,0,1,0,2010,137,1103,2024-06-11 09:40:11.268812,3
23198,0,1,0,2010,96,1103,2024-06-11 09:40:11.292059,3
22566,0,22,0,2010,21,1103,2024-08-07 10:44:01.190201,3
23199,0,1,0,2010,138,1103,2024-06-12 10:36:46.099992,3
22543,0,107,0,2010,1,1103,2024-08-07 10:44:01.2183,3
7764,0,0,0,2010,1,504,2024-06-18 01:54:00.828544,4
10419,0,0,0,2010,1,504,2024-06-18 01:38:40.827193,2
9559,0,0,0,2010,1,504,2024-06-18 02:07:55.83344,3
23869,202,0,0,2010,76,80,2024-11-25 08:58:17.68671,4
23833,222,0,0,2010,161,80,2024-11-25 08:58:17.699294,4
24441,17434,0,0,2010,67,406,2024-11-25 09:09:03.449434,4
23870,99,0,0,2010,116,80,2025-04-09 14:28:14.006566,4
23172,0,2,0,2010,177,2042,2025-05-16 13:04:53.590751,3
24445,4534,0,0,2010,179,406,2024-11-25 09:04:38.597264,4
22546,0,431,0,2010,177,1103,2025-06-23 15:27:34.599439,3
16174,0,0,0,2010,2,504,2024-06-18 01:38:40.832371,2
10316,0,0,0,2010,3,504,2024-06-18 01:38:40.835706,2
10138,0,0,0,2010,4,504,2024-06-18 01:38:40.839146,2
3602,0,0,0,2010,5,504,2024-06-18 01:38:40.842662,2
14899,0,0,0,2010,6,504,2024-06-18 01:38:40.846091,2
3559,0,0,0,2010,7,504,2024-06-18 01:38:40.849334,2
11118,0,0,0,2010,176,428,2024-06-18 01:29:01.379486,2
7277,0,0,0,2010,178,428,2024-06-18 01:29:01.386256,2
6743,0,0,0,2010,181,428,2024-06-18 01:29:01.398083,2
1683,0,0,0,2010,183,428,2024-06-18 01:29:01.406706,2
11657,0,0,0,2010,184,428,2024-06-18 01:29:01.410234,2
1116,0,0,0,2010,191,428,2024-06-18 01:29:01.439625,2
3186,0,0,0,2010,192,428,2024-06-18 01:29:01.443203,2
6492,0,0,0,2010,8,504,2024-06-18 01:38:40.852768,2
11962,0,0,0,2010,9,504,2024-06-18 01:38:40.855971,2
13684,0,0,0,2010,11,504,2024-06-18 01:38:40.862794,2
23783,57,0,0,2010,88,80,2024-11-25 08:58:07.259018,4
24455,4827,0,0,2010,77,406,2024-11-25 09:04:53.452982,4
23882,58,0,0,2010,157,80,2024-11-25 08:58:18.827523,4
24449,56635,0,0,2010,59,406,2024-11-25 09:05:43.469959,4
24447,23637,0,0,2010,144,406,2024-11-25 09:07:23.46763,4
24448,5976,0,0,2010,154,406,2024-11-25 09:07:48.451583,4
23834,176,0,0,2010,170,80,2025-04-09 14:28:14.012864,4
24025,491,0,0,2010,60,84,2024-11-25 08:58:25.335718,4
24446,14652,0,0,2010,68,406,2024-11-25 09:04:08.515672,4
23372,0,0,0,2010,193,3,2024-12-03 03:00:03.824656,5
11133,985699,0,0,2010,193,3,2024-12-03 03:00:03.826693,2
24033,1215,0,0,2010,198,84,2024-11-25 08:58:27.756905,4
24452,5301,0,0,2010,133,406,2024-11-25 09:04:38.650988,4
24456,4732,0,0,2010,151,406,2024-11-25 09:04:38.677825,4
3335,0,0,0,2010,232,494,2024-06-18 01:37:21.53893,2
12406,0,0,0,2010,233,494,2024-06-18 01:37:21.542318,2
2373,0,0,0,2010,1,428,2024-06-18 01:29:00.835716,2
16411,0,0,0,2010,202,428,2024-06-18 01:29:01.479067,2
9407,0,0,0,2010,204,428,2024-06-18 01:29:01.482441,2
14109,0,0,0,2010,207,428,2024-06-18 01:29:01.492675,2
16392,0,0,0,2010,211,428,2024-06-18 01:29:01.507359,2
13323,0,0,0,2010,220,428,2024-06-18 01:29:01.532135,2
17836,0,0,0,2010,221,428,2024-06-18 01:29:01.535466,2
14953,0,0,0,2010,233,428,2024-06-18 01:29:01.571066,2
12345,0,0,0,2010,193,494,2024-06-18 01:37:21.422896,2
1870,0,0,0,2010,194,494,2024-06-18 01:37:21.426353,2
11574,0,0,0,2010,221,494,2024-06-18 01:37:21.508365,2
16346,0,0,0,2010,173,496,2024-06-18 01:37:36.345812,2
16342,0,0,0,2010,175,496,2024-06-18 01:37:36.353203,2
14666,0,0,0,2010,176,496,2024-06-18 01:37:36.356397,2
3702,0,0,0,2010,178,496,2024-06-18 01:37:36.362873,2
277,0,0,0,2010,179,496,2024-06-18 01:37:36.366056,2
11810,0,0,0,2010,181,496,2024-06-18 01:37:36.372784,2
2316,0,0,0,2010,182,496,2024-06-18 01:37:36.375997,2
256,0,0,0,2010,39,504,2024-06-18 01:38:40.935404,2
9171,0,0,0,2010,40,504,2024-06-18 01:38:40.938657,2
4351,0,0,0,2010,41,504,2024-06-18 01:38:40.943079,2
11555,0,0,0,2010,42,504,2024-06-18 01:38:40.948932,2
23228,0,4,0,2010,6,2068,2024-06-20 09:03:01.652001,3
23235,0,1,0,2010,217,2068,2024-06-20 09:03:01.680347,3
23236,0,1,0,2010,4,2068,2024-06-20 09:03:01.695741,3
23225,0,7,0,2010,177,2068,2024-06-20 09:03:01.706468,3
23237,0,1,0,2010,148,2068,2024-06-20 09:03:01.718172,3
23224,0,2,0,2010,21,2068,2024-06-20 09:03:01.728479,3
24048,678,0,0,2010,19,84,2024-11-25 08:58:29.308849,4
24457,557,0,0,2010,13,406,2024-11-25 08:59:19.036814,4
2756,15139,0,0,2010,211,406,2024-11-25 09:04:18.459856,4
24388,26848,0,0,2010,18,406,2024-11-25 09:03:43.449367,4
24467,3051,0,0,2010,109,406,2024-11-25 09:03:58.495472,4
24461,567,0,0,2010,65,406,2024-11-25 08:59:23.472441,4
24415,2418,0,0,2010,86,406,2024-11-25 09:01:33.503664,4
24471,3112,0,0,2010,129,406,2024-11-25 09:04:03.478397,4
24470,3796,0,0,2010,9,406,2024-11-25 09:04:03.482164,4
24472,3133,0,0,2010,76,406,2024-11-25 09:04:08.44802,4
24450,26812,0,0,2010,105,406,2024-11-25 09:05:48.475936,4
24465,595,0,0,2010,121,406,2024-11-25 08:59:38.529225,4
23567,0,0,0,2010,59,3,2024-11-25 10:23:48.519938,4
23572,0,0,0,2010,105,3,2024-11-25 10:23:48.524047,4
24419,26708,0,0,2010,54,406,2024-11-25 09:04:38.576704,4
24458,4762,0,0,2010,150,406,2024-11-25 09:04:53.458879,4
24460,4830,0,0,2010,162,406,2024-11-25 09:04:58.463122,4
24459,4369,0,0,2010,172,406,2024-11-25 09:04:28.576068,4
24407,61606,0,0,2010,19,406,2024-11-25 09:06:28.507029,4
24464,5871,0,0,2010,42,406,2024-11-25 09:05:18.485625,4
24466,5897,0,0,2010,30,406,2024-11-25 09:05:18.508743,4
7839,0,0,0,2010,187,496,2024-06-18 01:37:36.392819,2
6444,0,0,0,2010,189,496,2024-06-18 01:37:36.399573,2
8381,0,0,0,2010,190,496,2024-06-18 01:37:36.402876,2
6824,0,0,0,2010,191,496,2024-06-18 01:37:36.406224,2
9684,0,0,0,2010,192,496,2024-06-18 01:37:36.409607,2
8145,0,0,0,2010,207,496,2024-06-18 01:37:36.455548,2
3207,0,0,0,2010,210,496,2024-06-18 01:37:36.465412,2
16773,0,0,0,2010,211,496,2024-06-18 01:37:36.468756,2
14817,0,0,0,2010,212,496,2024-06-18 01:37:36.472046,2
8325,0,0,0,2010,218,496,2024-06-18 01:37:36.48523,2
17262,0,0,0,2010,219,496,2024-06-18 01:37:36.488575,2
16925,0,0,0,2010,223,496,2024-06-18 01:37:36.501756,2
8723,0,0,0,2010,225,496,2024-06-18 01:37:36.508521,2
11784,0,0,0,2010,229,496,2024-06-18 01:37:36.518506,2
15436,0,0,0,2010,233,496,2024-06-18 01:37:36.528734,2
11032,0,0,0,2010,104,504,2024-06-18 01:38:41.127844,2
4119,0,0,0,2010,105,504,2024-06-18 01:38:41.131085,2
12995,0,0,0,2010,106,504,2024-06-18 01:38:41.13432,2
17550,0,0,0,2010,107,504,2024-06-18 01:38:41.137602,2
15073,0,0,0,2010,108,504,2024-06-18 01:38:41.140824,2
9170,0,0,0,2010,109,504,2024-06-18 01:38:41.144126,2
3772,0,0,0,2010,110,504,2024-06-18 01:38:41.147328,2
16194,0,0,0,2010,111,504,2024-06-18 01:38:41.150532,2
1134,0,0,0,2010,112,504,2024-06-18 01:38:41.153921,2
17603,0,0,0,2010,115,504,2024-06-18 01:38:41.157107,2
17871,0,0,0,2010,116,504,2024-06-18 01:38:41.160328,2
13700,0,0,0,2010,119,504,2024-06-18 01:38:41.169967,2
23965,971,0,0,2010,38,84,2024-11-25 08:58:29.098339,4
24049,148,0,0,2010,104,84,2024-11-25 08:58:25.221635,4
24475,1896,0,0,2010,188,406,2024-11-25 09:04:38.61213,4
24477,6257,0,0,2010,56,406,2024-11-25 09:05:28.565325,4
23981,1439,0,0,2010,195,84,2024-11-25 08:58:29.212152,4
24454,22658,0,0,2010,130,406,2024-11-25 09:06:08.452373,4
24473,6048,0,0,2010,148,406,2024-11-25 09:07:38.469516,4
24479,6314,0,0,2010,10,406,2024-11-25 09:02:03.485202,4
24038,187,0,0,2010,180,84,2024-11-25 08:58:22.881652,4
24039,187,0,0,2010,190,84,2024-11-25 08:58:22.886252,4
14231,0,0,0,2010,104,3,2024-11-25 09:03:23.518452,4
23945,1226,0,0,2010,222,84,2024-11-25 08:58:28.211252,4
24451,2730,0,0,2010,102,406,2024-11-25 09:03:08.627149,4
23574,0,0,0,2010,130,3,2024-11-25 10:23:48.528093,4
24380,62243,0,0,2010,233,406,2024-11-25 09:04:28.588139,4
24468,4788,0,0,2010,185,406,2024-11-25 09:04:38.564557,4
24469,4804,0,0,2010,171,406,2024-11-25 09:04:38.580589,4
24478,640,0,0,2010,16,406,2024-11-25 08:59:48.975651,4
24474,3089,0,0,2010,161,406,2024-11-25 09:04:08.45252,4
14102,0,0,0,2010,195,3,2024-11-25 09:11:26.449048,4
10324,0,0,0,2010,98,498,2024-06-18 01:37:51.101137,2
1223,0,0,0,2010,99,498,2024-06-18 01:37:51.105102,2
13421,0,0,0,2010,100,498,2024-06-18 01:37:51.108462,2
3971,0,0,0,2010,102,498,2024-06-18 01:37:51.12118,2
14059,0,0,0,2010,103,498,2024-06-18 01:37:51.124708,2
14268,0,0,0,2010,104,498,2024-06-18 01:37:51.1285,2
9583,0,0,0,2010,109,498,2024-06-18 01:37:51.146015,2
2100,0,0,0,2010,112,498,2024-06-18 01:37:51.156197,2
17172,0,0,0,2010,115,498,2024-06-18 01:37:51.159506,2
6707,0,0,0,2010,116,498,2024-06-18 01:37:51.163014,2
17100,0,0,0,2010,117,498,2024-06-18 01:37:51.166324,2
4768,0,0,0,2010,120,498,2024-06-18 01:37:51.176449,2
13828,0,0,0,2010,124,498,2024-06-18 01:37:51.18927,2
4230,0,0,0,2010,127,498,2024-06-18 01:37:51.195839,2
12663,0,0,0,2010,129,498,2024-06-18 01:37:51.19905,2
9644,0,0,0,2010,213,498,2024-06-18 01:37:51.458004,2
14972,0,0,0,2010,214,498,2024-06-18 01:37:51.461674,2
2450,0,0,0,2010,221,498,2024-06-18 01:37:51.478211,2
8831,0,0,0,2010,223,498,2024-06-18 01:37:51.484858,2
13819,0,0,0,2010,224,498,2024-06-18 01:37:51.488301,2
15819,0,0,0,2010,225,498,2024-06-18 01:37:51.49188,2
6558,0,0,0,2010,99,500,2024-06-18 01:38:06.25195,2
760,0,0,0,2010,101,500,2024-06-18 01:38:06.260737,2
6436,0,0,0,2010,102,500,2024-06-18 01:38:06.264617,2
5096,0,0,0,2010,104,500,2024-06-18 01:38:06.271743,2
197,0,0,0,2010,105,500,2024-06-18 01:38:06.276063,2
7542,0,0,0,2010,109,500,2024-06-18 01:38:06.290809,2
5313,0,0,0,2010,116,500,2024-06-18 01:38:06.311201,2
5635,0,0,0,2010,118,500,2024-06-18 01:38:06.319081,2
10686,0,0,0,2010,119,500,2024-06-18 01:38:06.323656,2
11977,0,0,0,2010,120,500,2024-06-18 01:38:06.327856,2
4791,0,0,0,2010,124,500,2024-06-18 01:38:06.343262,2
6380,0,0,0,2010,129,500,2024-06-18 01:38:06.353759,2
7374,0,0,0,2010,137,500,2024-06-18 01:38:06.378887,2
10956,0,0,0,2010,144,500,2024-06-18 01:38:06.398309,2
13754,0,0,0,2010,164,504,2024-06-18 01:38:41.298364,2
24482,3206,0,0,2010,160,406,2024-11-25 09:04:08.558351,4
24481,3258,0,0,2010,116,406,2024-11-25 09:04:08.579427,4
24437,14173,0,0,2010,147,406,2024-11-25 09:07:33.472224,4
7830,0,0,0,2010,50,3,2024-11-25 09:14:48.596851,4
18162,0,0,0,2010,210,504,2024-06-18 01:38:41.455906,2
24414,50164,0,0,2010,17,406,2024-11-25 09:03:23.536161,4
665,0,0,0,2010,211,504,2024-06-18 01:38:41.459206,2
9776,0,0,0,2010,213,504,2024-06-18 01:38:41.465991,2
18149,0,0,0,2010,214,504,2024-06-18 01:38:41.469272,2
23873,266,0,0,2010,148,80,2025-04-09 14:28:13.645245,4
5003,0,0,0,2010,217,504,2024-06-18 01:38:41.472799,2
24483,653,0,0,2010,79,406,2024-11-25 08:59:49.091793,4
3128,0,0,0,2010,218,504,2024-06-18 01:38:41.476193,2
23867,84,0,0,2010,188,80,2025-04-09 14:28:13.656361,4
10417,0,0,0,2010,219,504,2024-06-18 01:38:41.479758,2
4076,0,0,0,2010,220,504,2024-06-18 01:38:41.483555,2
23845,433,0,0,2010,206,80,2024-11-25 08:58:17.704512,4
255,0,0,0,2010,221,504,2024-06-18 01:38:41.487142,2
7503,0,0,0,2010,222,504,2024-06-18 01:38:41.490553,2
24431,35305,0,0,2010,218,406,2024-11-25 09:04:38.664013,4
16827,0,0,0,2010,223,504,2024-06-18 01:38:41.494186,2
14337,0,0,0,2010,224,504,2024-06-18 01:38:41.497705,2
24463,3601,0,0,2010,15,406,2024-11-25 09:03:48.442983,4
8943,0,0,0,2010,225,504,2024-06-18 01:38:41.501828,2
4319,0,0,0,2010,226,504,2024-06-18 01:38:41.506903,2
14144,0,0,0,2010,227,504,2024-06-18 01:38:41.510325,2
18003,0,0,0,2010,229,504,2024-06-18 01:38:41.513815,2
15377,0,0,0,2010,231,504,2024-06-18 01:38:41.517117,2
21022,0,0,0,2010,147,3,2024-11-25 10:23:48.478807,4
2148,0,0,0,2010,232,504,2024-06-18 01:38:41.520409,2
3631,0,0,0,2010,233,504,2024-06-18 01:38:41.523878,2
24485,6522,0,0,2010,50,406,2024-11-25 09:02:28.588549,4
14093,0,0,0,2010,2,502,2024-06-18 01:53:45.82863,4
24476,17646,0,0,2010,63,406,2024-11-25 09:05:33.472523,4
7708,0,0,0,2010,145,500,2024-06-18 01:38:06.402018,2
2224,0,0,0,2010,150,500,2024-06-18 01:38:06.421785,2
24480,3198,0,0,2010,170,406,2024-11-25 09:04:08.55452,4
10044,0,0,0,2010,200,500,2024-06-18 01:38:06.615929,2
12286,0,0,0,2010,201,500,2024-06-18 01:38:06.620377,2
7983,0,0,0,2010,202,500,2024-06-18 01:38:06.624603,2
8232,0,0,0,2010,204,500,2024-06-18 01:38:06.628322,2
10023,0,0,0,2010,205,500,2024-06-18 01:38:06.632598,2
3416,0,0,0,2010,206,500,2024-06-18 01:38:06.636682,2
15727,0,0,0,2010,231,500,2024-06-18 01:38:06.715182,2
12558,0,0,0,2010,232,500,2024-06-18 01:38:06.718937,2
8947,0,0,0,2010,233,500,2024-06-18 01:38:06.722565,2
7403,0,0,0,2010,2,502,2024-06-18 01:38:25.824647,2
15227,0,0,0,2010,6,502,2024-06-18 01:38:25.851705,2
5243,0,0,0,2010,8,502,2024-06-18 01:38:25.858242,2
2429,0,0,0,2010,9,502,2024-06-18 01:38:25.861337,2
16882,0,0,0,2010,12,502,2024-06-18 01:38:25.870702,2
9893,0,0,0,2010,13,502,2024-06-18 01:38:25.873905,2
12652,0,0,0,2010,22,502,2024-06-18 01:38:25.898265,2
5686,0,0,0,2010,30,502,2024-06-18 01:38:25.914311,2
18087,0,0,0,2010,33,502,2024-06-18 01:38:25.924011,2
14194,0,0,0,2010,38,502,2024-06-18 01:38:25.933854,2
10597,0,0,0,2010,1,502,2024-06-18 02:07:40.834811,3
24427,13106,0,0,2010,119,406,2024-11-25 09:05:58.464927,4
24462,2213,0,0,2010,124,406,2024-11-25 09:06:03.452459,4
24453,4627,0,0,2010,136,406,2024-11-25 09:07:18.483418,4
23937,559,0,0,2010,229,84,2024-11-25 08:58:25.597244,4
24494,701,0,0,2010,103,406,2024-11-25 08:59:58.564188,4
7891,0,0,0,2010,23,3,2024-11-25 10:23:48.534567,4
23930,1260,0,0,2010,4,84,2024-11-25 08:58:29.344039,4
24398,60754,0,0,2010,23,406,2024-11-25 09:04:33.454745,4
23988,1443,0,0,2010,219,84,2024-11-25 08:58:29.484831,4
24486,3298,0,0,2010,152,406,2024-11-25 09:04:28.557119,4
24489,672,0,0,2010,108,406,2024-11-25 08:59:49.266682,4
24499,1578,0,0,2010,184,406,2024-11-25 09:00:08.587445,4
24492,3664,0,0,2010,1,406,2024-11-25 09:06:38.441171,4
24488,2699,0,0,2010,91,406,2024-11-25 09:04:58.502722,4
24493,13253,0,0,2010,66,406,2024-11-25 09:05:18.478159,4
24495,5570,0,0,2010,182,406,2024-11-25 09:06:38.445193,4
24490,4226,0,0,2010,181,406,2024-11-25 09:06:53.456973,4
24497,762,0,0,2010,157,406,2024-11-25 09:00:08.489848,4
24406,63983,0,0,2010,38,406,2024-11-25 09:04:38.472916,4
24484,5735,0,0,2010,90,406,2024-11-25 09:08:43.44134,4
24496,3898,0,0,2010,45,406,2024-11-25 09:07:03.45355,4
24491,4212,0,0,2010,33,406,2024-11-25 09:04:28.650846,4
24043,1257,0,0,2010,224,84,2024-11-25 08:58:28.160442,4
24408,19339,0,0,2010,192,406,2024-11-25 09:03:23.441865,4
24487,6974,0,0,2010,153,406,2024-11-25 09:07:43.455357,4
11831,0,0,0,2010,39,502,2024-06-18 01:38:25.939398,2
15302,0,0,0,2010,41,502,2024-06-18 01:38:25.946517,2
2355,0,0,0,2010,50,502,2024-06-18 01:38:25.97447,2
7071,0,0,0,2010,52,502,2024-06-18 01:38:25.981384,2
11255,0,0,0,2010,53,502,2024-06-18 01:38:25.985046,2
9946,0,0,0,2010,58,502,2024-06-18 01:38:25.998508,2
9675,0,0,0,2010,59,502,2024-06-18 01:38:26.003871,2
15317,0,0,0,2010,60,502,2024-06-18 01:38:26.007732,2
17763,0,0,0,2010,62,502,2024-06-18 01:38:26.010965,2
16006,0,0,0,2010,63,502,2024-06-18 01:38:26.014188,2
11933,0,0,0,2010,65,502,2024-06-18 01:38:26.020589,2
551,0,0,0,2010,66,502,2024-06-18 01:38:26.023896,2
1019,0,0,0,2010,68,502,2024-06-18 01:38:26.030259,2
17012,0,0,0,2010,69,502,2024-06-18 01:38:26.033564,2
13375,0,0,0,2010,73,502,2024-06-18 01:38:26.040299,2
17376,0,0,0,2010,74,502,2024-06-18 01:38:26.043474,2
3272,0,0,0,2010,75,502,2024-06-18 01:38:26.046635,2
12280,0,0,0,2010,76,502,2024-06-18 01:38:26.049945,2
2787,0,0,0,2010,79,502,2024-06-18 01:38:26.059742,2
2385,0,0,0,2010,80,502,2024-06-18 01:38:26.063013,2
11495,0,0,0,2010,84,502,2024-06-18 01:38:26.069393,2
9102,0,0,0,2010,87,502,2024-06-18 01:38:26.079904,2
553,0,0,0,2010,88,502,2024-06-18 01:38:26.083192,2
7982,0,0,0,2010,89,502,2024-06-18 01:38:26.086455,2
3568,0,0,0,2010,92,502,2024-06-18 01:38:26.096553,2
13745,0,0,0,2010,93,502,2024-06-18 01:38:26.099875,2
15264,0,0,0,2010,96,502,2024-06-18 01:38:26.103253,2
15092,0,0,0,2010,97,502,2024-06-18 01:38:26.106473,2
16522,0,0,0,2010,98,502,2024-06-18 01:38:26.109835,2
16872,0,0,0,2010,99,502,2024-06-18 01:38:26.11315,2
15562,0,0,0,2010,101,502,2024-06-18 01:38:26.120503,2
24409,33853,0,0,2010,214,406,2024-11-25 09:03:23.445827,4
24498,4087,0,0,2010,58,406,2024-11-25 09:09:03.459458,4
24412,76722,0,0,2010,25,406,2024-11-25 09:06:28.579996,4
24434,8412,0,0,2010,158,406,2024-11-25 09:09:03.463459,4
14106,0,0,0,2010,91,3,2024-11-25 09:11:25.695381,4
24044,191,0,0,2010,167,84,2024-11-25 08:58:23.150012,4
24045,191,0,0,2010,196,84,2024-11-25 08:58:23.154229,4
24502,1640,0,0,2010,183,406,2024-11-25 09:01:43.446292,4
12205,0,0,0,2010,140,3,2024-11-25 09:03:43.455378,4
23778,350,0,0,2010,117,80,2024-11-25 08:58:15.48446,4
23780,332,0,0,2010,189,80,2024-11-25 08:58:15.489329,4
23781,350,0,0,2010,209,80,2024-11-25 08:58:15.493938,4
24500,3938,0,0,2010,168,406,2024-11-25 09:04:58.48806,4
24501,4019,0,0,2010,100,406,2024-11-25 09:04:58.495527,4
24503,4125,0,0,2010,180,406,2024-11-25 09:05:18.49367,4
24504,4141,0,0,2010,190,406,2024-11-25 09:05:18.505214,4
24505,4211,0,0,2010,167,406,2024-11-25 09:06:28.558084,4
24053,151,0,0,2010,140,84,2024-11-25 08:58:25.407912,4
16032,0,0,0,2010,103,502,2024-06-18 01:38:26.127172,2
11228,0,0,0,2010,104,502,2024-06-18 01:38:26.131045,2
14996,0,0,0,2010,106,502,2024-06-18 01:38:26.137858,2
17764,0,0,0,2010,107,502,2024-06-18 01:38:26.141578,2
10967,0,0,0,2010,108,502,2024-06-18 01:38:26.145205,2
6571,0,0,0,2010,109,502,2024-06-18 01:38:26.148524,2
12611,0,0,0,2010,110,502,2024-06-18 01:38:26.152407,2
8139,0,0,0,2010,111,502,2024-06-18 01:38:26.156061,2
2805,0,0,0,2010,115,502,2024-06-18 01:38:26.162636,2
6104,0,0,0,2010,117,502,2024-06-18 01:38:26.169399,2
10444,0,0,0,2010,118,502,2024-06-18 01:38:26.172602,2
16456,0,0,0,2010,119,502,2024-06-18 01:38:26.176212,2
855,0,0,0,2010,120,502,2024-06-18 01:38:26.179747,2
16335,0,0,0,2010,122,502,2024-06-18 01:38:26.186362,2
10000,0,0,0,2010,124,502,2024-06-18 01:38:26.192824,2
2960,0,0,0,2010,126,502,2024-06-18 01:38:26.196189,2
2204,0,0,0,2010,127,502,2024-06-18 01:38:26.199814,2
4183,0,0,0,2010,130,502,2024-06-18 01:38:26.207198,2
17484,0,0,0,2010,133,502,2024-06-18 01:38:26.210827,2
605,0,0,0,2010,135,502,2024-06-18 01:38:26.217648,2
15480,0,0,0,2010,136,502,2024-06-18 01:38:26.221231,2
5106,0,0,0,2010,137,502,2024-06-18 01:38:26.22448,2
16568,0,0,0,2010,138,502,2024-06-18 01:38:26.229308,2
5998,0,0,0,2010,139,502,2024-06-18 01:38:26.233372,2
4320,0,0,0,2010,140,502,2024-06-18 01:38:26.236755,2
8656,0,0,0,2010,143,502,2024-06-18 01:38:26.240306,2
13646,0,0,0,2010,146,502,2024-06-18 01:38:26.250336,2
8567,0,0,0,2010,148,502,2024-06-18 01:38:26.257109,2
15507,0,0,0,2010,149,502,2024-06-18 01:38:26.260413,2
14517,0,0,0,2010,150,502,2024-06-18 01:38:26.264078,2
15878,0,0,0,2010,151,502,2024-06-18 01:38:26.267399,2
17422,0,0,0,2010,152,502,2024-06-18 01:38:26.270741,2
16475,0,0,0,2010,153,502,2024-06-18 01:38:26.274146,2
9314,0,0,0,2010,154,502,2024-06-18 01:38:26.277497,2
6320,0,0,0,2010,156,502,2024-06-18 01:38:26.281416,2
15253,0,0,0,2010,157,502,2024-06-18 01:38:26.284829,2
10345,0,0,0,2010,2,500,2024-06-18 01:38:05.837475,2
15644,0,0,0,2010,158,502,2024-06-18 01:38:26.288361,2
24506,3528,0,0,2010,3,406,2024-11-25 09:04:28.54004,4
7430,0,0,0,2010,159,502,2024-06-18 01:38:26.292035,2
6303,0,0,0,2010,3,500,2024-06-18 01:38:05.956729,2
10503,0,0,0,2010,2,500,2024-06-18 02:07:25.841801,3
4632,0,0,0,2010,160,502,2024-06-18 01:38:26.295388,2
14550,0,0,0,2010,162,502,2024-06-18 01:38:26.302504,2
8568,0,0,0,2010,163,502,2024-06-18 01:38:26.306301,2
470,0,0,0,2010,164,502,2024-06-18 01:38:26.31009,2
11050,0,0,0,2010,167,502,2024-06-18 01:38:26.321146,2
3715,0,0,0,2010,168,502,2024-06-18 01:38:26.324503,2
4830,0,0,0,2010,169,502,2024-06-18 01:38:26.328367,2
5402,0,0,0,2010,170,502,2024-06-18 01:38:26.332062,2
2938,0,0,0,2010,174,502,2024-06-18 01:38:26.345997,2
6249,0,0,0,2010,175,502,2024-06-18 01:38:26.349712,2
3731,0,0,0,2010,176,502,2024-06-18 01:38:26.353145,2
485,0,0,0,2010,179,502,2024-06-18 01:38:26.364488,2
7214,0,0,0,2010,180,502,2024-06-18 01:38:26.367916,2
9215,0,0,0,2010,182,502,2024-06-18 01:38:26.374386,2
13890,0,0,0,2010,183,502,2024-06-18 01:38:26.378038,2
7924,0,0,0,2010,184,502,2024-06-18 01:38:26.381625,2
13060,0,0,0,2010,186,502,2024-06-18 01:38:26.388173,2
15500,0,0,0,2010,187,502,2024-06-18 01:38:26.392002,2
9275,0,0,0,2010,188,502,2024-06-18 01:38:26.395475,2
3711,0,0,0,2010,189,502,2024-06-18 01:38:26.398759,2
9287,0,0,0,2010,5,500,2024-06-18 01:38:05.964324,2
10795,0,0,0,2010,8,500,2024-06-18 01:38:05.974218,2
12593,0,0,0,2010,11,500,2024-06-18 01:38:05.98537,2
7544,0,0,0,2010,12,500,2024-06-18 01:38:05.988753,2
15086,0,0,0,2010,14,500,2024-06-18 01:38:05.996522,2
9512,0,0,0,2010,18,500,2024-06-18 01:38:06.015008,2
10057,0,0,0,2010,24,500,2024-06-18 01:38:06.027951,2
17604,0,0,0,2010,25,500,2024-06-18 01:38:06.031618,2
17790,0,0,0,2010,32,500,2024-06-18 01:38:06.046428,2
8929,0,0,0,2010,41,500,2024-06-18 01:38:06.072316,2
3231,0,0,0,2010,42,500,2024-06-18 01:38:06.075605,2
