id,created_by,created_date,last_modified_by,last_modified_date,tesouro_verde_certificate_order_id,compensation_index_id,value
1942,2037,2025-05-26 09:40:35.415593,2037,2025-05-26 09:40:35.415593,877,38,188048.00
1943,793,2025-05-26 16:33:05.195016,793,2025-05-26 16:33:05.195016,878,36,2195.05
1944,793,2025-05-26 16:33:05.19594,793,2025-05-26 16:33:05.19594,878,33,18.00
1945,793,2025-05-26 16:33:05.196565,793,2025-05-26 16:33:05.196565,878,38,41848.80
1946,889,2025-07-03 10:19:42.873567,889,2025-07-03 10:19:42.873567,879,33,15.00
1947,1734,2025-07-03 10:37:22.004716,1734,2025-07-03 10:37:22.004716,880,20,12200.00
1948,2329,2025-07-10 11:01:20.768268,2329,2025-07-10 11:01:20.768268,881,33,1.00
1949,2329,2025-07-10 11:01:20.780106,2329,2025-07-10 11:01:20.780106,881,36,11.00
1950,2329,2025-07-10 11:01:20.801836,2329,2025-07-10 11:01:20.801836,881,38,303.00
1951,2330,2025-07-10 11:08:03.265034,2330,2025-07-10 11:08:03.265034,882,36,11.00
1952,2330,2025-07-10 11:08:03.266834,2330,2025-07-10 11:08:03.266834,882,38,350.00
1953,2339,2025-07-11 13:28:01.226078,2339,2025-07-11 13:28:01.226078,883,36,50.00
1954,2339,2025-07-11 13:28:01.227744,2339,2025-07-11 13:28:01.227744,883,38,50.00
1955,2045,2025-07-14 15:15:10.951027,2045,2025-07-14 15:15:10.951027,884,33,6.00
1956,2045,2025-07-14 15:15:10.952306,2045,2025-07-14 15:15:10.952306,884,36,6508.00
1957,2045,2025-07-14 15:15:10.953633,2045,2025-07-14 15:15:10.953633,884,38,273177.00
1958,1857,2025-07-14 20:34:42.94784,1857,2025-07-14 20:34:42.94784,885,38,5145.00
1959,1857,2025-07-14 20:34:42.949231,1857,2025-07-14 20:34:42.949231,885,33,4.00
1960,1857,2025-07-14 20:34:42.950406,1857,2025-07-14 20:34:42.950406,885,18,34.00
1961,1857,2025-07-14 20:34:42.951521,1857,2025-07-14 20:34:42.951521,885,17,393.00
1962,1857,2025-07-14 20:34:42.952532,1857,2025-07-14 20:34:42.952532,885,15,325.00
1963,889,2025-07-22 10:25:00.58616,889,2025-07-22 10:25:00.58616,886,33,15.00
1964,889,2025-07-22 10:25:00.589529,889,2025-07-22 10:25:00.589529,886,36,50.00
1965,889,2025-07-22 10:28:51.665689,889,2025-07-22 10:28:51.665689,887,33,15.00
